============================================================================================== 
Warning! Mixing Conda and module environments may lead to corruption of the
user environment. 
We do not recommend users mixing those two environments unless absolutely
necessary. Note that 
SURF does not provide any support for Conda environment.
For more information, please refer to our software policy page:
https://servicedesk.surf.nl/wiki/display/WIKI/Software+policy+Snellius#SoftwarepolicySnellius-UseofAnacondaandMinicondaenvironmentsonSnellius 

Remember that many packages have already been installed on the system and can
be loaded using 
the 'module load <package__name>' command. If you are uncertain if a package is
already available 
on the system, please use 'module avail' or 'module spider' to search for it.
============================================================================================== 
  0%|          | 0/1000 [00:00<?, ?it/s]/gpfs/home5/igardner/thesis/env/dl2023/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:149: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
  0%|          | 1/1000 [00:11<3:06:27, 11.20s/it]  0%|          | 2/1000 [00:21<3:01:35, 10.92s/it]  0%|          | 3/1000 [00:32<2:58:35, 10.75s/it]  0%|          | 4/1000 [00:43<2:58:02, 10.73s/it]  0%|          | 5/1000 [00:53<2:57:29, 10.70s/it]  1%|          | 6/1000 [01:04<2:56:30, 10.65s/it]  1%|          | 7/1000 [01:15<2:56:12, 10.65s/it]  1%|          | 8/1000 [01:25<2:56:23, 10.67s/it]  1%|          | 9/1000 [01:36<2:58:05, 10.78s/it]  1%|          | 10/1000 [01:47<2:59:14, 10.86s/it]  1%|          | 11/1000 [01:59<3:01:28, 11.01s/it]  1%|          | 12/1000 [02:10<3:04:07, 11.18s/it]  1%|▏         | 13/1000 [02:22<3:07:40, 11.41s/it]  1%|▏         | 14/1000 [02:34<3:11:04, 11.63s/it]  2%|▏         | 15/1000 [02:47<3:14:23, 11.84s/it]  2%|▏         | 16/1000 [02:59<3:15:43, 11.93s/it]  2%|▏         | 17/1000 [03:11<3:17:40, 12.07s/it]  2%|▏         | 18/1000 [03:24<3:21:03, 12.28s/it]  2%|▏         | 19/1000 [03:37<3:25:57, 12.60s/it]  2%|▏         | 20/1000 [03:51<3:32:02, 12.98s/it]  2%|▏         | 21/1000 [04:05<3:37:25, 13.33s/it]  2%|▏         | 22/1000 [04:19<3:41:25, 13.58s/it]  2%|▏         | 23/1000 [04:34<3:46:58, 13.94s/it]  2%|▏         | 24/1000 [04:49<3:53:11, 14.34s/it]  2%|▎         | 25/1000 [05:05<3:57:26, 14.61s/it]  3%|▎         | 26/1000 [05:20<4:00:00, 14.78s/it]  3%|▎         | 27/1000 [05:35<4:01:39, 14.90s/it]  3%|▎         | 28/1000 [05:49<3:57:56, 14.69s/it]  3%|▎         | 29/1000 [06:02<3:49:36, 14.19s/it]  3%|▎         | 30/1000 [06:15<3:39:41, 13.59s/it]  3%|▎         | 31/1000 [06:26<3:29:51, 12.99s/it]  3%|▎         | 32/1000 [06:37<3:21:42, 12.50s/it]  3%|▎         | 33/1000 [06:49<3:14:59, 12.10s/it]  3%|▎         | 34/1000 [07:00<3:09:31, 11.77s/it]  4%|▎         | 35/1000 [07:11<3:07:19, 11.65s/it]  4%|▎         | 36/1000 [07:23<3:08:29, 11.73s/it]  4%|▎         | 37/1000 [07:35<3:09:56, 11.83s/it]  4%|▍         | 38/1000 [07:47<3:10:55, 11.91s/it]  4%|▍         | 39/1000 [07:59<3:11:39, 11.97s/it]  4%|▍         | 40/1000 [08:11<3:11:46, 11.99s/it]  4%|▍         | 41/1000 [08:23<3:08:36, 11.80s/it]  4%|▍         | 42/1000 [08:33<3:03:45, 11.51s/it]  4%|▍         | 43/1000 [08:44<2:59:44, 11.27s/it]  4%|▍         | 44/1000 [08:55<2:57:16, 11.13s/it]  4%|▍         | 45/1000 [09:06<2:55:30, 11.03s/it]  5%|▍         | 46/1000 [09:16<2:53:58, 10.94s/it]  5%|▍         | 47/1000 [09:27<2:53:05, 10.90s/it]  5%|▍         | 48/1000 [09:38<2:52:24, 10.87s/it]  5%|▍         | 49/1000 [09:49<2:52:24, 10.88s/it]  5%|▌         | 50/1000 [10:00<2:52:14, 10.88s/it]  5%|▌         | 51/1000 [10:11<2:52:26, 10.90s/it]  5%|▌         | 52/1000 [10:22<2:53:40, 10.99s/it]  5%|▌         | 53/1000 [10:33<2:55:17, 11.11s/it]  5%|▌         | 54/1000 [10:45<2:57:07, 11.23s/it]  6%|▌         | 55/1000 [10:56<2:58:31, 11.33s/it]  6%|▌         | 56/1000 [11:08<2:59:42, 11.42s/it]  6%|▌         | 57/1000 [11:20<3:00:44, 11.50s/it]  6%|▌         | 58/1000 [11:31<3:01:36, 11.57s/it]  6%|▌         | 59/1000 [11:43<3:02:36, 11.64s/it]  6%|▌         | 60/1000 [11:55<3:03:37, 11.72s/it]  6%|▌         | 61/1000 [12:07<3:04:31, 11.79s/it]  6%|▌         | 62/1000 [12:19<3:05:15, 11.85s/it]  6%|▋         | 63/1000 [12:31<3:05:52, 11.90s/it]  6%|▋         | 64/1000 [12:43<3:06:25, 11.95s/it]  6%|▋         | 65/1000 [12:55<3:07:04, 12.01s/it]  7%|▋         | 66/1000 [13:08<3:07:31, 12.05s/it]  7%|▋         | 67/1000 [13:20<3:07:54, 12.08s/it]  7%|▋         | 68/1000 [13:32<3:08:12, 12.12s/it]  7%|▋         | 69/1000 [13:44<3:08:18, 12.14s/it]  7%|▋         | 70/1000 [13:56<3:08:21, 12.15s/it]  7%|▋         | 71/1000 [14:08<3:08:30, 12.17s/it]  7%|▋         | 72/1000 [14:21<3:08:20, 12.18s/it]  7%|▋         | 73/1000 [14:33<3:08:07, 12.18s/it]  7%|▋         | 74/1000 [14:45<3:07:55, 12.18s/it]  8%|▊         | 75/1000 [14:57<3:07:49, 12.18s/it]  8%|▊         | 76/1000 [15:09<3:07:45, 12.19s/it]  8%|▊         | 77/1000 [15:22<3:07:34, 12.19s/it]  8%|▊         | 78/1000 [15:34<3:07:30, 12.20s/it]  8%|▊         | 79/1000 [15:46<3:07:10, 12.19s/it]  8%|▊         | 80/1000 [15:58<3:07:13, 12.21s/it]  8%|▊         | 81/1000 [16:10<3:06:55, 12.20s/it]  8%|▊         | 82/1000 [16:23<3:06:42, 12.20s/it]  8%|▊         | 83/1000 [16:35<3:06:26, 12.20s/it]  8%|▊         | 84/1000 [16:47<3:06:18, 12.20s/it]  8%|▊         | 85/1000 [16:59<3:06:12, 12.21s/it]  9%|▊         | 86/1000 [17:11<3:05:49, 12.20s/it]  9%|▊         | 87/1000 [17:24<3:05:43, 12.21s/it]  9%|▉         | 88/1000 [17:36<3:05:21, 12.19s/it]  9%|▉         | 89/1000 [17:48<3:05:31, 12.22s/it]  9%|▉         | 90/1000 [18:00<3:05:16, 12.22s/it]  9%|▉         | 91/1000 [18:13<3:05:10, 12.22s/it]  9%|▉         | 92/1000 [18:25<3:04:47, 12.21s/it]  9%|▉         | 93/1000 [18:37<3:04:25, 12.20s/it]  9%|▉         | 94/1000 [18:49<3:03:49, 12.17s/it] 10%|▉         | 95/1000 [19:01<3:03:25, 12.16s/it] 10%|▉         | 96/Epoch 1, Training Loss: 0.11503993310034274, Validation Loss: 0.05366588775068522
Epoch 2, Training Loss: 0.05147740220030149, Validation Loss: 0.049642810970544814
Epoch 3, Training Loss: 0.0484470018496116, Validation Loss: 0.05119916126132011
Epoch 4, Training Loss: 0.04833010199169318, Validation Loss: 0.04791388437151909
Epoch 5, Training Loss: 0.04669894812007745, Validation Loss: 0.04748554639518261
Epoch 6, Training Loss: 0.04604214342931907, Validation Loss: 0.04657712299376726
Epoch 7, Training Loss: 0.04565527526040872, Validation Loss: 0.0457456661388278
Epoch 8, Training Loss: 0.04456928335130215, Validation Loss: 0.04421485792845488
Epoch 9, Training Loss: 0.04351401117940744, Validation Loss: 0.0432549549266696
Epoch 10, Training Loss: 0.038618717715144156, Validation Loss: 0.03697661552578211
Epoch 11, Training Loss: 0.03657934640844663, Validation Loss: 0.03460800116881728
Epoch 12, Training Loss: 0.03334478593120972, Validation Loss: 0.03103497428819537
Epoch 13, Training Loss: 0.03027827733506759, Validation Loss: 0.033617619518190624
Epoch 14, Training Loss: 0.02886202683051427, Validation Loss: 0.02734168488532305
Epoch 15, Training Loss: 0.026694070796171823, Validation Loss: 0.025442993361502887
Epoch 16, Training Loss: 0.02527931599567334, Validation Loss: 0.028500986564904452
Epoch 17, Training Loss: 0.02490131047864755, Validation Loss: 0.02637919532135129
Epoch 18, Training Loss: 0.02452180484930674, Validation Loss: 0.024343659449368716
Epoch 19, Training Loss: 0.024156726400057473, Validation Loss: 0.023354051169008017
Epoch 20, Training Loss: 0.02364442919691404, Validation Loss: 0.02238527676090598
Epoch 21, Training Loss: 0.02358947806060314, Validation Loss: 0.023449155408889054
Epoch 22, Training Loss: 0.023810656803349654, Validation Loss: 0.02548352088779211
Epoch 23, Training Loss: 0.02247509602457285, Validation Loss: 0.021722795721143485
Epoch 24, Training Loss: 0.0220212759450078, Validation Loss: 0.022092183865606786
Epoch 25, Training Loss: 0.02159175680329402, Validation Loss: 0.02186066834256053
Epoch 26, Training Loss: 0.021892207923034826, Validation Loss: 0.023150155786424875
Epoch 27, Training Loss: 0.021945014440764982, Validation Loss: 0.022517016530036925
Epoch 28, Training Loss: 0.023649754809836547, Validation Loss: 0.02471244800835848
Epoch 29, Training Loss: 0.02291287345190843, Validation Loss: 0.022243942599743605
Epoch 30, Training Loss: 0.021514676231890916, Validation Loss: 0.020942334923893212
Epoch 31, Training Loss: 0.021683042341222366, Validation Loss: 0.02333198506385088
Epoch 32, Training Loss: 0.022117486130446194, Validation Loss: 0.024364133551716804
Epoch 33, Training Loss: 0.022209390501181283, Validation Loss: 0.021106874383985997
Epoch 34, Training Loss: 0.02117412779480219, Validation Loss: 0.024969612993299962
Epoch 35, Training Loss: 0.021422101153681674, Validation Loss: 0.021297455485910177
Epoch 36, Training Loss: 0.02038635462522507, Validation Loss: 0.021136766020208596
Epoch 37, Training Loss: 0.020113993994891645, Validation Loss: 0.021502317674458028
Epoch 38, Training Loss: 0.02127927845964829, Validation Loss: 0.022347943298518656
Epoch 39, Training Loss: 0.020453036235024532, Validation Loss: 0.01988812256604433
Epoch 40, Training Loss: 0.02084316499531269, Validation Loss: 0.020624159090220927
Epoch 41, Training Loss: 0.020623553668459256, Validation Loss: 0.021061588451266287
Epoch 42, Training Loss: 0.020834865545233092, Validation Loss: 0.019963879603892565
Epoch 43, Training Loss: 0.02040858610222737, Validation Loss: 0.02004286521114409
Epoch 44, Training Loss: 0.020306752094378076, Validation Loss: 0.021312404703348876
Epoch 45, Training Loss: 0.02032088836034139, Validation Loss: 0.021357736457139252
Epoch 46, Training Loss: 0.020844786893576384, Validation Loss: 0.020345564093440772
Epoch 47, Training Loss: 0.01983079994097352, Validation Loss: 0.02320455778390169
Epoch 48, Training Loss: 0.020901172794401644, Validation Loss: 0.022667282819747926
Epoch 49, Training Loss: 0.020613978089143833, Validation Loss: 0.019847036292776465
Epoch 50, Training Loss: 0.019451936862121027, Validation Loss: 0.019316090550273658
Epoch 51, Training Loss: 0.020464134061088164, Validation Loss: 0.020755363442003728
Epoch 52, Training Loss: 0.020425449373821417, Validation Loss: 0.020027573686093092
Epoch 53, Training Loss: 0.019627427558104198, Validation Loss: 0.020575919095426796
Epoch 54, Training Loss: 0.0203580589654545, Validation Loss: 0.02194786388427019
Epoch 55, Training Loss: 0.020317634753882884, Validation Loss: 0.019482774008065463
Epoch 56, Training Loss: 0.020344036072492598, Validation Loss: 0.020096879824995993
Epoch 57, Training Loss: 0.020241393707692623, Validation Loss: 0.02002351703122258
Epoch 58, Training Loss: 0.01964400298893452, Validation Loss: 0.019593171868473293
Epoch 59, Training Loss: 0.020387036291261516, Validation Loss: 0.02001144690439105
Epoch 60, Training Loss: 0.020024440096070368, Validation Loss: 0.019448110740631817
Epoch 61, Training Loss: 0.020722766996671756, Validation Loss: 0.020848977845162153
Epoch 62, Training Loss: 0.01977598691980044, Validation Loss: 0.019549460615962744
Epoch 63, Training Loss: 0.021008350265522797, Validation Loss: 0.020592943578958512
Epoch 64, Training Loss: 0.02012558231751124, Validation Loss: 0.019564186781644823
Epoch 65, Training Loss: 0.02087248774866263, Validation Loss: 0.019225262803956866
Epoch 66, Training Loss: 0.01930326521396637, Validation Loss: 0.019466303708031773
Epoch 67, Training Loss: 0.01926871867229541, Validation Loss: 0.019141341745853423
Epoch 68, Training Loss: 0.01985849893341462, Validation Loss: 0.021512562315911053
Epoch 69, Training Loss: 0.019827129847059647, Validation Loss: 0.01965413042344153
Epoch 70, Training Loss: 0.019681944356610376, Validation Loss: 0.019259607885032892
Epoch 71, Training Loss: 0.019824384804815055, Validation Loss: 0.02085523121058941
Epoch 72, Training Loss: 0.019776705062637727, Validation Loss: 0.019842601474374534
Epoch 73, Training Loss: 0.0196814411940674, Validation Loss: 0.020371247921139
Epoch 74, Training Loss: 0.020037498076756796, Validation Loss: 0.020367794577032326
Epoch 75, Training Loss: 0.0193172262981534, Validation Loss: 0.019460107572376727
Epoch 76, Training Loss: 0.019882282987236977, Validation Loss: 0.020297985477373003
Epoch 77, Training Loss: 0.019149667552361884, Validation Loss: 0.021462649293243884
Epoch 78, Training Loss: 0.01982167875394225, Validation Loss: 0.02033335352316499
Epoch 79, Training Loss: 0.019822178625812134, Validation Loss: 0.01945185838267207
Epoch 80, Training Loss: 0.019416354193041722, Validation Loss: 0.019869572855532168
Epoch 81, Training Loss: 0.019538700177023808, Validation Loss: 0.019285854324698447
Epoch 82, Training Loss: 0.01942105476434032, Validation Loss: 0.019787958730012177
Epoch 83, Training Loss: 0.020157871923098963, Validation Loss: 0.019542071083560587
Epoch 84, Training Loss: 0.019512539015462002, Validation Loss: 0.01919239736162126
Epoch 85, Training Loss: 0.018688997874657314, Validation Loss: 0.020203948486596346
Epoch 86, Training Loss: 0.019923665933310984, Validation Loss: 0.020514558348804713
Epoch 87, Training Loss: 0.01899039192746083, Validation Loss: 0.01896395906805992
Epoch 88, Training Loss: 0.01849549605200688, Validation Loss: 0.019892879761755466
Epoch 89, Training Loss: 0.01898018273835381, Validation Loss: 0.01827948186546564
Epoch 90, Training Loss: 0.019250000920146705, Validation Loss: 0.019036728190258145
Epoch 91, Training Loss: 0.01915318096677462, Validation Loss: 0.02045697094872594
Epoch 92, Training Loss: 0.01970812976360321, Validation Loss: 0.021579327899962662
Epoch 93, Training Loss: 0.01919726251314084, Validation Loss: 0.019672322319820523
Epoch 94, Training Loss: 0.019148544625689587, Validation Loss: 0.020743619836866855
Epoch 95, Training Loss: 0.01940486722936233, Validation Loss: 0.0201991630718112
Epoch 96, Training Loss: 0.019984080052624146, Validation Loss: 0.01963357338681817
Epoch 97, Training Loss: 0.01912910317381223, Validation Loss: 0.019601137191057206
